ProductID,Name,Description,Price,Quantity
292,Women's adidas Originals I-5923 Shoes,"70s running style inspires these throwback shoes. A mesh and velvet upper creates a luxe feel and textured look. Energy-returning Boost cushioning adds a responsive ride for all-day comfort. They come in fresh, seasonal colours.",11999,43
293,Unisex adidas Originals By Alexander Wang Wangbody Run Shoes,"Sweat it out with Alexander Wang. The designer embraces a nostalgic workout aesthetic with performance-inspired garments that can be worn to the club or the gym. These running-inspired shoes feature a layered leather and mesh upper. Boost in the midsole provides responsive, comfortable cushioning.",17999,15
294,Women's adidas Running Asweego Shoes,Shoes with flexibility and responsiveness for multisport training. These running shoes for women have a mesh upper that hugs the foot for a sock-like fit. Pillow-like midsole cushioning provides long-lasting comfort. Durable rubber inserts at the forefoot and heel provide added grip so you're ready for unexpected terrain.,6999,81
295,Women's adidas Sport Inspired RunFalcon Shoes,"Start clocking miles in these lightweight running shoes. On the treadmill or the streets, they add comfort to each step with soft cushioning. The supportive trainers have an airy material-mix upper and a midfoot cage for extra support.",5599,54
296,Women's adidas Originals Forest Grove Shoes,"Inspired by a game-changing running shoes from the archives, this shoe is built for everyday wear. A suede and nylon upper shows off classic 3-Stripes styling. A mesh-wrapped EVA midsole echoes vintage looks from the archives.",6599,15
297,MEN'S ADIDAS RUNNING ARGECY SHOES,"Sporty style with running DNA. These men's shoes feature a two-layer mesh upper that is durable and breathable. Cloudfoam cushioning offers comfort with every stride, while a handy heel pull helps you get them on in a hurry.",5599,17
298,WOMEN'S ADIDAS ORIGINALS GAZELLE SHOES,"A contender since the late '60s, the Gazelle started as an indoor football shoe and became a streetwear phenomenon. Made in soft suede, these shoes update the look with an embossed geometric pattern.",7999,30
299,Men's adidas Running Erdiga 3.0 Shoes,The adidas Erdiga 3.0 shoes for men crafted with Mesh-Synthetic upper for added comfort. The IMEVA midsole provides optimized cushioning and rebounding. The outsole is made of high durable rubber.,4299,73
300,Men's adidas Running Duramo 9 Shoes,"These men's versatile running shoes are ideal for the treadmill or the trail. They feature a mesh upper for breathability and a seamless print overlay for additional support. Pillow-soft Cloudfoam cushions every stride, while the durable outsole holds up to everyday wear.",6599,27
301,Men's adidas Sport Inspired Nebular 2 Shoes,Style and performance go hand in hand in this adidas running-inspired shoes for men. Featuring Textile-Mesh upper for lightweight and breathability with Rubber outsole for durability.,4999,43
302,Men's adidas Sport Inspired Binafo Shoes,"Extremely functional and subtle running-inspired shoes for men. The mesh upper of these shoes promise a comfortable comfort and a lightweight pick, while the EVA midsole and rubber outsole ensure durability.",5299,49
303,Men's adidas Sport Inspired Blaze Runner Shoes,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,5599,80
304,Women's adidas Originals Arkyn Shoes,The Arkyn offers a feminine design that's modern and playful. These sleek shoes show off a bold clash of colors and materials. They're made with a sock-like mesh upper that gives a snug and supportive feel.,11999,65
305,Women's adidas Originals Deerupt Runner Shoes,"Deerupt is defined by a standout minimalist design. These shoes show off webbing that covers the upper and midsole. A flexible, collapsible upper makes them easy to pack. The lightweight sneakers are built to deliver a snug, comfortable feel.",9999,87
306,Men's adidas Running 90s Valasion Shoes,"The spirit of innovation and motivation returns. Nostalgic for the '90s, these running shoes add superior modern cushioning to a classic look. From step-in to full stride, they deliver ultra-soft comfort. They feature a leather and mesh upper and a Cloudfoam Comfort midsole for extra comfort and performance.",8999,43
307,Men's adidas Sport Inspired Zeta 2.0 Shoes,Fresh running-inspired style. These shoes have a lightweight textile upper that hugs the foot with a sock-like construction. Plush IMEVA midsole and Rubber outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash down the sides.,4599,58
308,MEN'S ADIDAS RUNNING PUARO SHOES,Style and performance go hand in hand in this adidas Puaro shoes for men. Mesh upper for lightweight and breathability with full rubber outsole for durability. They come layered sandwich mesh details for maximum ventilation.,4999,0
309,Men's adidas Running Helkin 3 Shoes,Style and performance go hand in hand in this adidas Helkin 3 Running shoes for men. The breathable upper Knit-Mesh offers maximum ventilation. EVA midsole and rubber outsole.,4599,94
310,Men's adidas Running Helkin 3 Shoes,Style and performance go hand in hand in this adidas Helkin 3 Running shoes for men. The breathable upper Knit-Mesh offers maximum ventilation. EVA midsole and rubber outsole.,4599,52
311,Men's adidas Running Erdiga 4.0 Shoes,"These Erdiga 4.0 running shoes for men will add a fresh vigour to your workout sessions. Featuring mesh upper and lining, these lace-ups are durable, light in weight and comfortable to wear. Furthermore, the rubber outsole ensures better traction on different surfaces.",4999,39
312,Men's adidas Running Kylen 1.0 shoes,The adidas Kylen 1.0 shoes for men. These lightweight running shoes come in a new upper design which is made low to ground with faster 3-Stripes execution which enhances it's overall appeal along with great fit. The mesh upper ensures breathability while the Lightstrike EVA midsole with full Rubber outsole provides durability.,4999,21
313,Men's adidas Running Galaxy 4 Shoes,"Stride with confidence for miles. These running shoes deliver heel-to-toe support with a midfoot panel, toe cap and heel piece. They feature lightweight cushioning that makes every step feel plush. The cosy knit upper rides on an outsole built to hold up to heavy usage.",5999,87
314,Men's adidas Running Flank Shoes,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile-mesh upper, Cloudfoam midsole and Rubber outsole provides durability.",5299,42
315,Men's adidas Running Helkin 3 Shoes,Style and performance go hand in hand in this adidas Helkin 3 Running shoes for men. The breathable upper Knit-Mesh offers maximum ventilation. EVA midsole and rubber outsole.,4599,8
316,Men's adidas Sport Inspired Phanko Shoes,Extremely functional and subtle running-inspired shoes for men. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides add to it's appeal.,5599,74
317,Unisex adidas Originals Marathon Tech Shoes,"These shoes follow in the style steps of adidas' first trail running shoe, the Marathon TR. The vintage-inspired upper is a mix of breathable mesh and synthetic suede, with the iconic 3-Stripes in contrast colour. Extra comfort comes from the energy-returning Boost midsole.",12999,23
318,Men's adidas Sport Inspired Binafo Shoes,"Improve your performance during your daily jogging sessions with these running shoes for men. The mesh upper of these shoes promise a comfortable comfort and a lightweight pick, while the EVA midsole and rubber outsole ensure durability.",5299,59
319,Men's adidas Sport Inspired Archivo Shoes,Modern comfort and authentic adidas heritage mix it up. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays and subtle 3-Stripes for sporty style.,5599,89
320,Men's adidas Sport Inspired Archivo Shoes,Modern comfort and authentic adidas heritage mix it up. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays and subtle 3-Stripes for sporty style.,5599,99
